0.000000	1.365141	-75510.984375
0.000000	1.368791	-92774.023438
0.000000	1.372441	-94597.390625
0.000000	1.376091	-99537.203125
0.000000	1.379741	-75678.609375
0.000000	1.383391	-77217.085938
0.000000	1.387041	-95840.789063
0.000000	1.390691	-98309.296875
0.000000	1.394341	-93408.132813
0.000000	1.397992	-94454.523438
0.000000	1.401642	-95761.195313
0.000000	1.405292	-100068.210938
0.000000	1.408942	-62675.718750
0.000000	1.412592	-93373.531250
0.000000	1.416242	-96228.234375
0.000000	1.419892	-84328.234375
0.000000	1.423542	-98097.507813
0.000000	1.427192	-94467.429688
0.000000	1.430843	-93647.406250
0.000000	1.434493	-71269.250000
0.000000	1.438143	-100082.937500
0.000000	1.441793	-96500.570313
0.000000	1.445443	-82115.320313
0.000000	1.449093	-85529.218750
0.000000	1.452743	-100890.398438
0.000000	1.456393	-96448.531250
0.000000	1.460043	-69613.718750
0.000000	1.463693	-86072.359375
0.000000	1.467344	-93265.617188
0.000000	1.470994	-101788.906250
0.000000	1.474644	-82127.460938
0.000000	1.478294	-98056.351563
0.000000	1.481944	-97056.976563
0.000000	1.485594	-89701.531250
0.000000	1.489244	-92718.843750
0.000000	1.492894	-104659.507813
0.000000	1.496544	-102118.726563
0.000000	1.500195	-99746.625000
0.000000	1.503845	-102037.945313
0.000000	1.507495	-101981.929688
0.000000	1.511145	-71730.226563
0.000000	1.514795	-95740.546875
0.000000	1.518445	-94653.062500
0.000000	1.522095	-101933.726563
0.000000	1.525745	-97386.656250
0.000000	1.529395	-83888.890625
0.000000	1.533046	-95690.804688
0.000000	1.536696	-94486.968750
0.000000	1.540346	-96957.007813
0.000000	1.543996	-96165.726563
0.000000	1.547646	-98810.312500
0.000000	1.551296	-99571.664063
0.000000	1.554946	-100391.343750
0.000000	1.558596	-96219.023438
0.000000	1.562246	-84150.976563
0.000000	1.565897	-63408.750000
0.000000	1.569547	-89670.976563
0.000000	1.573197	-96368.242188
0.000000	1.576847	-100695.421875
0.000000	1.580497	-101966.093750
0.000000	1.584147	-103587.859375
0.000000	1.587797	-91645.031250
0.000000	1.591447	-98101.273438
0.000000	1.595097	-96024.117188
0.000000	1.598748	-93731.820313
0.000000	1.602398	-98677.421875
0.000000	1.606048	-87830.859375
0.000000	1.609698	-100220.429688
0.000000	1.613348	-99354.296875
0.000000	1.616998	-80736.179688
0.000000	1.620648	-103785.703125
0.000000	1.624298	-84091.468750
0.000000	1.627948	-71851.671875
0.000000	1.631599	Bad
0.000000	1.635249	-88307.250000
0.000000	1.638899	-91893.093750
0.000000	1.642549	-102510.359375
0.000000	1.646199	-104056.437500
0.000000	1.649849	-95847.835938
0.000000	1.653499	Bad
0.000000	1.657149	-79288.250000
0.000000	1.660799	-86654.992188
0.000000	1.664450	-85831.203125
0.000000	1.668100	-98812.476563
0.000000	1.671750	-103332.265625
0.000000	1.675400	-95676.570313
0.000000	1.679050	-19925.271484
0.000000	1.682700	-70630.117188
